timestamp_utc,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse
2024-01-01 00:15:00+00:00,,,,,
2024-01-01 00:30:00+00:00,,,,,
2024-01-01 00:45:00+00:00,,,,,
2024-01-01 01:00:00+00:00,,,,,
2024-01-01 01:15:00+00:00,,,,,
2024-01-01 01:30:00+00:00,,,,,
2024-01-01 01:45:00+00:00,,,,,
2024-01-01 02:00:00+00:00,,,,,
2024-01-01 02:15:00+00:00,,,,,
2024-01-01 02:30:00+00:00,,,,,
2024-01-01 02:45:00+00:00,,,,,
2024-01-01 03:00:00+00:00,,,,,
2024-01-01 03:15:00+00:00,,,,,
2024-01-01 03:30:00+00:00,,,,,
2024-01-01 03:45:00+00:00,,,,,
2024-01-01 04:00:00+00:00,,,,,
2024-01-01 04:15:00+00:00,,,,,
