timestamp_utc,GS_10,DS_10
2024-03-16 21:00:00+00:00,0.0,0.0
2024-03-16 21:15:00+00:00,0.0,0.0
2024-03-16 21:30:00+00:00,0.0,0.0
2024-03-16 21:45:00+00:00,0.0,0.0
2024-03-16 22:00:00+00:00,0.0,0.0
2024-03-16 22:15:00+00:00,0.0,0.0
2024-03-16 22:30:00+00:00,0.0,0.0
2024-03-16 22:45:00+00:00,0.0,0.0
2024-03-16 23:00:00+00:00,0.0,0.0
2024-03-16 23:15:00+00:00,0.0,0.0
2024-03-16 23:30:00+00:00,0.0,0.0
2024-03-16 23:45:00+00:00,0.0,0.0
2024-03-17 00:00:00+00:00,0.0,0.0
2024-03-17 00:15:00+00:00,0.0,0.0
2024-03-17 00:30:00+00:00,0.0,0.0
2024-03-17 00:45:00+00:00,0.0,0.0
2024-03-17 01:00:00+00:00,0.0,0.0
2024-03-17 01:15:00+00:00,0.0,0.0
2024-03-17 01:30:00+00:00,0.0,0.0
2024-03-17 01:45:00+00:00,0.0,0.0
2024-03-17 02:00:00+00:00,0.0,0.0
2024-03-17 02:15:00+00:00,0.0,0.0
2024-03-17 02:30:00+00:00,0.0,0.0
2024-03-17 02:45:00+00:00,0.0,0.0
2024-03-17 03:00:00+00:00,0.0,0.0
2024-03-17 03:15:00+00:00,0.0,0.0
2024-03-17 03:30:00+00:00,0.0,0.0
2024-03-17 03:45:00+00:00,0.0,0.0
2024-03-17 04:00:00+00:00,0.0,0.0
2024-03-17 04:15:00+00:00,0.0,0.0
2024-03-17 04:30:00+00:00,0.0,0.0
2024-03-17 04:45:00+00:00,0.0,0.0
2024-03-17 05:00:00+00:00,0.0,0.0
2024-03-17 05:15:00+00:00,0.0,0.0
2024-03-17 05:30:00+00:00,0.0,0.0
2024-03-17 05:45:00+00:00,9.0,9.0
2024-03-17 06:00:00+00:00,21.0,21.0
2024-03-17 06:15:00+00:00,37.0,37.0
2024-03-17 06:30:00+00:00,63.0,54.0
2024-03-17 06:45:00+00:00,88.0,71.0
2024-03-17 07:00:00+00:00,117.0,89.0
2024-03-17 07:15:00+00:00,165.0,109.0
2024-03-17 07:30:00+00:00,233.0,118.0
2024-03-17 07:45:00+00:00,287.0,118.0
2024-03-17 08:00:00+00:00,329.0,122.0
2024-03-17 08:15:00+00:00,347.0,147.0
2024-03-17 08:30:00+00:00,372.0,156.0
2024-03-17 08:45:00+00:00,416.0,160.0
2024-03-17 09:00:00+00:00,426.0,196.0
2024-03-17 09:15:00+00:00,436.0,213.0
2024-03-17 09:30:00+00:00,488.0,210.0
2024-03-17 09:45:00+00:00,456.0,223.0
2024-03-17 10:00:00+00:00,363.0,188.0
2024-03-17 10:15:00+00:00,409.0,221.0
2024-03-17 10:30:00+00:00,351.0,241.0
2024-03-17 10:45:00+00:00,453.0,248.0
2024-03-17 11:00:00+00:00,401.0,257.0
2024-03-17 11:15:00+00:00,418.0,248.0
2024-03-17 11:30:00+00:00,444.0,274.0
2024-03-17 11:45:00+00:00,470.0,277.0
2024-03-17 12:00:00+00:00,449.0,237.0
2024-03-17 12:15:00+00:00,481.0,283.0
2024-03-17 12:30:00+00:00,456.0,297.0
2024-03-17 12:45:00+00:00,469.0,302.0
2024-03-17 13:00:00+00:00,478.0,289.0
2024-03-17 13:15:00+00:00,442.0,266.0
2024-03-17 13:30:00+00:00,363.0,261.0
2024-03-17 13:45:00+00:00,335.0,284.0
2024-03-17 14:00:00+00:00,318.0,264.0
2024-03-17 14:15:00+00:00,264.0,236.0
2024-03-17 14:30:00+00:00,219.0,209.0
2024-03-17 14:45:00+00:00,177.0,177.0
2024-03-17 15:00:00+00:00,203.0,189.0
2024-03-17 15:15:00+00:00,171.0,166.0
2024-03-17 15:30:00+00:00,133.0,132.0
2024-03-17 15:45:00+00:00,113.0,101.0
2024-03-17 16:00:00+00:00,82.0,81.0
2024-03-17 16:15:00+00:00,63.0,62.0
2024-03-17 16:30:00+00:00,46.0,46.0
2024-03-17 16:45:00+00:00,40.0,40.0
2024-03-17 17:00:00+00:00,24.0,24.0
2024-03-17 17:15:00+00:00,11.0,11.0
2024-03-17 17:30:00+00:00,1.0,1.0
2024-03-17 17:45:00+00:00,0.0,0.0
2024-03-17 18:00:00+00:00,0.0,0.0
2024-03-17 18:15:00+00:00,0.0,0.0
2024-03-17 18:30:00+00:00,0.0,0.0
2024-03-17 18:45:00+00:00,0.0,0.0
2024-03-17 19:00:00+00:00,0.0,0.0
2024-03-17 19:15:00+00:00,0.0,0.0
2024-03-17 19:30:00+00:00,0.0,0.0
2024-03-17 19:45:00+00:00,0.0,0.0
2024-03-17 20:00:00+00:00,0.0,0.0
2024-03-17 20:15:00+00:00,0.0,0.0
2024-03-17 20:30:00+00:00,0.0,0.0
2024-03-17 20:45:00+00:00,0.0,0.0
2024-03-17 21:00:00+00:00,0.0,0.0
2024-03-17 21:15:00+00:00,0.0,0.0
2024-03-17 21:30:00+00:00,0.0,0.0
2024-03-17 21:45:00+00:00,0.0,0.0
2024-03-17 22:00:00+00:00,0.0,0.0
2024-03-17 22:15:00+00:00,0.0,0.0
2024-03-17 22:30:00+00:00,0.0,0.0
2024-03-17 22:45:00+00:00,0.0,0.0
2024-03-17 23:00:00+00:00,0.0,0.0
2024-03-17 23:15:00+00:00,0.0,0.0
2024-03-17 23:30:00+00:00,0.0,0.0
2024-03-17 23:45:00+00:00,0.0,0.0
2024-03-18 00:00:00+00:00,0.0,0.0
2024-03-18 00:15:00+00:00,0.0,0.0
2024-03-18 00:30:00+00:00,0.0,0.0
2024-03-18 00:45:00+00:00,0.0,0.0
2024-03-18 01:00:00+00:00,0.0,0.0
2024-03-18 01:15:00+00:00,0.0,0.0
2024-03-18 01:30:00+00:00,0.0,0.0
2024-03-18 01:45:00+00:00,0.0,0.0
2024-03-18 02:00:00+00:00,0.0,0.0
2024-03-18 02:15:00+00:00,0.0,0.0
2024-03-18 02:30:00+00:00,0.0,0.0
2024-03-18 02:45:00+00:00,0.0,0.0
2024-03-18 03:00:00+00:00,0.0,0.0
2024-03-18 03:15:00+00:00,0.0,0.0
2024-03-18 03:30:00+00:00,0.0,0.0
2024-03-18 03:45:00+00:00,0.0,0.0
2024-03-18 04:00:00+00:00,0.0,0.0
2024-03-18 04:15:00+00:00,0.0,0.0
2024-03-18 04:30:00+00:00,0.0,0.0
2024-03-18 04:45:00+00:00,0.0,0.0
2024-03-18 05:00:00+00:00,0.0,0.0
2024-03-18 05:15:00+00:00,0.0,0.0
2024-03-18 05:30:00+00:00,0.0,0.0
2024-03-18 05:45:00+00:00,5.0,5.0
2024-03-18 06:00:00+00:00,15.0,15.0
2024-03-18 06:15:00+00:00,26.0,26.0
2024-03-18 06:30:00+00:00,41.0,41.0
2024-03-18 06:45:00+00:00,41.0,41.0
2024-03-18 07:00:00+00:00,69.0,69.0
2024-03-18 07:15:00+00:00,77.0,77.0
2024-03-18 07:30:00+00:00,86.0,86.0
2024-03-18 07:45:00+00:00,102.0,102.0
2024-03-18 08:00:00+00:00,101.0,100.0
2024-03-18 08:15:00+00:00,120.0,120.0
2024-03-18 08:30:00+00:00,153.0,152.0
2024-03-18 08:45:00+00:00,155.0,154.0
2024-03-18 09:00:00+00:00,196.0,196.0
2024-03-18 09:15:00+00:00,186.0,186.0
2024-03-18 09:30:00+00:00,170.0,170.0
2024-03-18 09:45:00+00:00,149.0,148.0
2024-03-18 10:00:00+00:00,173.0,169.0
2024-03-18 10:15:00+00:00,175.0,174.0
2024-03-18 10:30:00+00:00,194.0,190.0
2024-03-18 10:45:00+00:00,140.0,139.0
2024-03-18 11:00:00+00:00,142.0,140.0
2024-03-18 11:15:00+00:00,137.0,136.0
2024-03-18 11:30:00+00:00,130.0,130.0
2024-03-18 11:45:00+00:00,150.0,150.0
2024-03-18 12:00:00+00:00,132.0,131.0
2024-03-18 12:15:00+00:00,96.0,96.0
2024-03-18 12:30:00+00:00,87.0,87.0
2024-03-18 12:45:00+00:00,110.0,110.0
2024-03-18 13:00:00+00:00,90.0,89.0
2024-03-18 13:15:00+00:00,85.0,85.0
2024-03-18 13:30:00+00:00,83.0,83.0
2024-03-18 13:45:00+00:00,106.0,106.0
2024-03-18 14:00:00+00:00,109.0,109.0
2024-03-18 14:15:00+00:00,111.0,111.0
2024-03-18 14:30:00+00:00,110.0,109.0
2024-03-18 14:45:00+00:00,127.0,125.0
2024-03-18 15:00:00+00:00,59.0,58.0
2024-03-18 15:15:00+00:00,60.0,60.0
2024-03-18 15:30:00+00:00,74.0,74.0
2024-03-18 15:45:00+00:00,59.0,59.0
2024-03-18 16:00:00+00:00,54.0,50.0
2024-03-18 16:15:00+00:00,50.0,45.0
2024-03-18 16:30:00+00:00,30.0,28.0
2024-03-18 16:45:00+00:00,22.0,22.0
2024-03-18 17:00:00+00:00,11.0,11.0
2024-03-18 17:15:00+00:00,2.0,2.0
2024-03-18 17:30:00+00:00,0.0,0.0
2024-03-18 17:45:00+00:00,0.0,0.0
2024-03-18 18:00:00+00:00,0.0,0.0
2024-03-18 18:15:00+00:00,0.0,0.0
2024-03-18 18:30:00+00:00,0.0,0.0
2024-03-18 18:45:00+00:00,0.0,0.0
2024-03-18 19:00:00+00:00,0.0,0.0
2024-03-18 19:15:00+00:00,0.0,0.0
2024-03-18 19:30:00+00:00,0.0,0.0
2024-03-18 19:45:00+00:00,0.0,0.0
2024-03-18 20:00:00+00:00,0.0,0.0
2024-03-18 20:15:00+00:00,0.0,0.0
2024-03-18 20:30:00+00:00,0.0,0.0
2024-03-18 20:45:00+00:00,0.0,0.0
2024-03-18 21:00:00+00:00,0.0,0.0
2024-03-18 21:15:00+00:00,0.0,0.0
2024-03-18 21:30:00+00:00,0.0,0.0
2024-03-18 21:45:00+00:00,0.0,0.0
2024-03-18 22:00:00+00:00,0.0,0.0
2024-03-18 22:15:00+00:00,0.0,0.0
2024-03-18 22:30:00+00:00,0.0,0.0
2024-03-18 22:45:00+00:00,0.0,0.0
2024-03-18 23:00:00+00:00,0.0,0.0
2024-03-18 23:15:00+00:00,0.0,0.0
2024-03-18 23:30:00+00:00,0.0,0.0
2024-03-18 23:45:00+00:00,0.0,0.0
2024-03-19 00:00:00+00:00,0.0,0.0
2024-03-19 00:15:00+00:00,0.0,0.0
2024-03-19 00:30:00+00:00,0.0,0.0
2024-03-19 00:45:00+00:00,0.0,0.0
2024-03-19 01:00:00+00:00,0.0,0.0
2024-03-19 01:15:00+00:00,0.0,0.0
2024-03-19 01:30:00+00:00,0.0,0.0
2024-03-19 01:45:00+00:00,0.0,0.0
2024-03-19 02:00:00+00:00,0.0,0.0
2024-03-19 02:15:00+00:00,0.0,0.0
2024-03-19 02:30:00+00:00,0.0,0.0
2024-03-19 02:45:00+00:00,0.0,0.0
2024-03-19 03:00:00+00:00,0.0,0.0
2024-03-19 03:15:00+00:00,0.0,0.0
2024-03-19 03:30:00+00:00,0.0,0.0
2024-03-19 03:45:00+00:00,0.0,0.0
2024-03-19 04:00:00+00:00,0.0,0.0
2024-03-19 04:15:00+00:00,0.0,0.0
2024-03-19 04:30:00+00:00,0.0,0.0
2024-03-19 04:45:00+00:00,0.0,0.0
2024-03-19 05:00:00+00:00,0.0,0.0
2024-03-19 05:15:00+00:00,0.0,0.0
2024-03-19 05:30:00+00:00,1.0,1.0
2024-03-19 05:45:00+00:00,11.0,11.0
2024-03-19 06:00:00+00:00,27.0,26.0
2024-03-19 06:15:00+00:00,45.0,42.0
2024-03-19 06:30:00+00:00,74.0,61.0
2024-03-19 06:45:00+00:00,114.0,81.0
2024-03-19 07:00:00+00:00,132.0,99.0
2024-03-19 07:15:00+00:00,145.0,108.0
2024-03-19 07:30:00+00:00,162.0,133.0
2024-03-19 07:45:00+00:00,187.0,151.0
2024-03-19 08:00:00+00:00,196.0,158.0
2024-03-19 08:15:00+00:00,246.0,176.0
2024-03-19 08:30:00+00:00,239.0,191.0
2024-03-19 08:45:00+00:00,290.0,212.0
2024-03-19 09:00:00+00:00,434.0,189.0
2024-03-19 09:15:00+00:00,473.0,198.0
2024-03-19 09:30:00+00:00,511.0,197.0
2024-03-19 09:45:00+00:00,555.0,169.0
2024-03-19 10:00:00+00:00,579.0,178.0
2024-03-19 10:15:00+00:00,533.0,198.0
2024-03-19 10:30:00+00:00,513.0,212.0
2024-03-19 10:45:00+00:00,535.0,231.0
2024-03-19 11:00:00+00:00,580.0,197.0
2024-03-19 11:15:00+00:00,560.0,234.0
2024-03-19 11:30:00+00:00,597.0,195.0
2024-03-19 11:45:00+00:00,558.0,210.0
2024-03-19 12:00:00+00:00,463.0,203.0
2024-03-19 12:15:00+00:00,473.0,217.0
2024-03-19 12:30:00+00:00,429.0,193.0
2024-03-19 12:45:00+00:00,428.0,192.0
2024-03-19 13:00:00+00:00,351.0,187.0
2024-03-19 13:15:00+00:00,383.0,177.0
2024-03-19 13:30:00+00:00,397.0,161.0
2024-03-19 13:45:00+00:00,409.0,163.0
2024-03-19 14:00:00+00:00,387.0,181.0
2024-03-19 14:15:00+00:00,389.0,182.0
2024-03-19 14:30:00+00:00,377.0,175.0
2024-03-19 14:45:00+00:00,344.0,147.0
2024-03-19 15:00:00+00:00,329.0,158.0
2024-03-19 15:15:00+00:00,294.0,134.0
2024-03-19 15:30:00+00:00,229.0,146.0
2024-03-19 15:45:00+00:00,188.0,133.0
2024-03-19 16:00:00+00:00,165.0,106.0
2024-03-19 16:15:00+00:00,133.0,88.0
2024-03-19 16:30:00+00:00,101.0,70.0
2024-03-19 16:45:00+00:00,71.0,52.0
2024-03-19 17:00:00+00:00,42.0,35.0
2024-03-19 17:15:00+00:00,18.0,17.0
2024-03-19 17:30:00+00:00,2.0,2.0
2024-03-19 17:45:00+00:00,0.0,0.0
2024-03-19 18:00:00+00:00,0.0,0.0
2024-03-19 18:15:00+00:00,0.0,0.0
2024-03-19 18:30:00+00:00,0.0,0.0
2024-03-19 18:45:00+00:00,0.0,0.0
2024-03-19 19:00:00+00:00,0.0,0.0
2024-03-19 19:15:00+00:00,0.0,0.0
2024-03-19 19:30:00+00:00,0.0,0.0
2024-03-19 19:45:00+00:00,0.0,0.0
2024-03-19 20:00:00+00:00,0.0,0.0
2024-03-19 20:15:00+00:00,0.0,0.0
2024-03-19 20:30:00+00:00,0.0,0.0
2024-03-19 20:45:00+00:00,0.0,0.0
2024-03-19 21:00:00+00:00,0.0,0.0
2024-03-19 21:15:00+00:00,0.0,0.0
2024-03-19 21:30:00+00:00,0.0,0.0
2024-03-19 21:45:00+00:00,0.0,0.0
2024-03-19 22:00:00+00:00,0.0,0.0
2024-03-19 22:15:00+00:00,0.0,0.0
2024-03-19 22:30:00+00:00,0.0,0.0
2024-03-19 22:45:00+00:00,0.0,0.0
2024-03-19 23:00:00+00:00,0.0,0.0
2024-03-19 23:15:00+00:00,0.0,0.0
2024-03-19 23:30:00+00:00,0.0,0.0
2024-03-19 23:45:00+00:00,0.0,0.0
2024-03-20 00:00:00+00:00,0.0,0.0
2024-03-20 00:15:00+00:00,0.0,0.0
2024-03-20 00:30:00+00:00,0.0,0.0
2024-03-20 00:45:00+00:00,0.0,0.0
2024-03-20 01:00:00+00:00,0.0,0.0
2024-03-20 01:15:00+00:00,0.0,0.0
2024-03-20 01:30:00+00:00,0.0,0.0
2024-03-20 01:45:00+00:00,0.0,0.0
2024-03-20 02:00:00+00:00,0.0,0.0
2024-03-20 02:15:00+00:00,0.0,0.0
2024-03-20 02:30:00+00:00,0.0,0.0
2024-03-20 02:45:00+00:00,0.0,0.0
2024-03-20 03:00:00+00:00,0.0,0.0
2024-03-20 03:15:00+00:00,0.0,0.0
2024-03-20 03:30:00+00:00,0.0,0.0
2024-03-20 03:45:00+00:00,0.0,0.0
2024-03-20 04:00:00+00:00,0.0,0.0
2024-03-20 04:15:00+00:00,0.0,0.0
2024-03-20 04:30:00+00:00,0.0,0.0
2024-03-20 04:45:00+00:00,0.0,0.0
2024-03-20 05:00:00+00:00,0.0,0.0
2024-03-20 05:15:00+00:00,0.0,0.0
2024-03-20 05:30:00+00:00,2.0,2.0
2024-03-20 05:45:00+00:00,18.0,15.0
2024-03-20 06:00:00+00:00,42.0,30.0
2024-03-20 06:15:00+00:00,74.0,44.0
2024-03-20 06:30:00+00:00,109.0,56.0
2024-03-20 06:45:00+00:00,146.0,66.0
2024-03-20 07:00:00+00:00,185.0,75.0
2024-03-20 07:15:00+00:00,224.0,86.0
2024-03-20 07:30:00+00:00,265.0,90.0
2024-03-20 07:45:00+00:00,306.0,96.0
2024-03-20 08:00:00+00:00,349.0,94.0
2024-03-20 08:15:00+00:00,386.0,103.0
2024-03-20 08:30:00+00:00,423.0,106.0
2024-03-20 08:45:00+00:00,457.0,112.0
2024-03-20 09:00:00+00:00,494.0,110.0
2024-03-20 09:15:00+00:00,517.0,125.0
2024-03-20 09:30:00+00:00,539.0,141.0
2024-03-20 09:45:00+00:00,577.0,118.0
2024-03-20 10:00:00+00:00,598.0,126.0
2024-03-20 10:15:00+00:00,601.0,153.0
2024-03-20 10:30:00+00:00,620.0,151.0
2024-03-20 10:45:00+00:00,636.0,146.0
2024-03-20 11:00:00+00:00,598.0,212.0
2024-03-20 11:15:00+00:00,535.0,289.0
2024-03-20 11:30:00+00:00,547.0,281.0
2024-03-20 11:45:00+00:00,610.0,204.0
2024-03-20 12:00:00+00:00,638.0,163.0
2024-03-20 12:15:00+00:00,627.0,168.0
2024-03-20 12:30:00+00:00,603.0,187.0
2024-03-20 12:45:00+00:00,564.0,212.0
2024-03-20 13:00:00+00:00,518.0,233.0
2024-03-20 13:15:00+00:00,456.0,264.0
2024-03-20 13:30:00+00:00,409.0,276.0
2024-03-20 13:45:00+00:00,469.0,203.0
2024-03-20 14:00:00+00:00,491.0,130.0
2024-03-20 14:15:00+00:00,448.0,143.0
2024-03-20 14:30:00+00:00,352.0,207.0
2024-03-20 14:45:00+00:00,312.0,204.0
2024-03-20 15:00:00+00:00,294.0,176.0
2024-03-20 15:15:00+00:00,238.0,173.0
2024-03-20 15:30:00+00:00,210.0,158.0
2024-03-20 15:45:00+00:00,180.0,140.0
2024-03-20 16:00:00+00:00,148.0,119.0
2024-03-20 16:15:00+00:00,112.0,98.0
2024-03-20 16:30:00+00:00,82.0,77.0
2024-03-20 16:45:00+00:00,55.0,53.0
2024-03-20 17:00:00+00:00,36.0,35.0
2024-03-20 17:15:00+00:00,19.0,19.0
2024-03-20 17:30:00+00:00,4.0,4.0
2024-03-20 17:45:00+00:00,0.0,0.0
2024-03-20 18:00:00+00:00,0.0,0.0
2024-03-20 18:15:00+00:00,0.0,0.0
2024-03-20 18:30:00+00:00,0.0,0.0
2024-03-20 18:45:00+00:00,0.0,0.0
2024-03-20 19:00:00+00:00,0.0,0.0
2024-03-20 19:15:00+00:00,0.0,0.0
2024-03-20 19:30:00+00:00,0.0,0.0
2024-03-20 19:45:00+00:00,0.0,0.0
2024-03-20 20:00:00+00:00,0.0,0.0
2024-03-20 20:15:00+00:00,0.0,0.0
2024-03-20 20:30:00+00:00,0.0,0.0
2024-03-20 20:45:00+00:00,0.0,0.0
2024-03-20 21:00:00+00:00,0.0,0.0
2024-03-20 21:15:00+00:00,0.0,0.0
2024-03-20 21:30:00+00:00,0.0,0.0
2024-03-20 21:45:00+00:00,0.0,0.0
2024-03-20 22:00:00+00:00,0.0,0.0
2024-03-20 22:15:00+00:00,0.0,0.0
2024-03-20 22:30:00+00:00,0.0,0.0
2024-03-20 22:45:00+00:00,0.0,0.0
2024-03-20 23:00:00+00:00,0.0,0.0
2024-03-20 23:15:00+00:00,0.0,0.0
2024-03-20 23:30:00+00:00,0.0,0.0
2024-03-20 23:45:00+00:00,0.0,0.0
2024-03-21 00:00:00+00:00,0.0,0.0
2024-03-21 00:15:00+00:00,0.0,0.0
2024-03-21 00:30:00+00:00,0.0,0.0
2024-03-21 00:45:00+00:00,0.0,0.0
2024-03-21 01:00:00+00:00,0.0,0.0
2024-03-21 01:15:00+00:00,0.0,0.0
2024-03-21 01:30:00+00:00,0.0,0.0
2024-03-21 01:45:00+00:00,0.0,0.0
2024-03-21 02:00:00+00:00,0.0,0.0
2024-03-21 02:15:00+00:00,0.0,0.0
2024-03-21 02:30:00+00:00,0.0,0.0
2024-03-21 02:45:00+00:00,0.0,0.0
2024-03-21 03:00:00+00:00,0.0,0.0
2024-03-21 03:15:00+00:00,0.0,0.0
2024-03-21 03:30:00+00:00,0.0,0.0
2024-03-21 03:45:00+00:00,0.0,0.0
2024-03-21 04:00:00+00:00,0.0,0.0
2024-03-21 04:15:00+00:00,0.0,0.0
2024-03-21 04:30:00+00:00,0.0,0.0
2024-03-21 04:45:00+00:00,0.0,0.0
2024-03-21 05:00:00+00:00,0.0,0.0
2024-03-21 05:15:00+00:00,0.0,0.0
2024-03-21 05:30:00+00:00,3.0,3.0
2024-03-21 05:45:00+00:00,16.0,16.0
2024-03-21 06:00:00+00:00,32.0,31.0
2024-03-21 06:15:00+00:00,62.0,55.0
2024-03-21 06:30:00+00:00,76.0,74.0
2024-03-21 06:45:00+00:00,122.0,93.0
2024-03-21 07:00:00+00:00,152.0,120.0
2024-03-21 07:15:00+00:00,177.0,142.0
2024-03-21 07:30:00+00:00,172.0,138.0
2024-03-21 07:45:00+00:00,191.0,175.0
2024-03-21 08:00:00+00:00,243.0,193.0
2024-03-21 08:15:00+00:00,270.0,210.0
2024-03-21 08:30:00+00:00,355.0,212.0
2024-03-21 08:45:00+00:00,350.0,227.0
2024-03-21 09:00:00+00:00,369.0,188.0
2024-03-21 09:15:00+00:00,504.0,167.0
2024-03-21 09:30:00+00:00,508.0,207.0
2024-03-21 09:45:00+00:00,460.0,285.0
2024-03-21 10:00:00+00:00,453.0,284.0
2024-03-21 10:15:00+00:00,405.0,279.0
2024-03-21 10:30:00+00:00,348.0,280.0
2024-03-21 10:45:00+00:00,382.0,311.0
2024-03-21 11:00:00+00:00,312.0,298.0
2024-03-21 11:15:00+00:00,459.0,265.0
2024-03-21 11:30:00+00:00,495.0,277.0
2024-03-21 11:45:00+00:00,516.0,298.0
2024-03-21 12:00:00+00:00,505.0,209.0
2024-03-21 12:15:00+00:00,515.0,186.0
2024-03-21 12:30:00+00:00,550.0,229.0
2024-03-21 12:45:00+00:00,512.0,203.0
2024-03-21 13:00:00+00:00,452.0,159.0
2024-03-21 13:15:00+00:00,508.0,186.0
2024-03-21 13:30:00+00:00,460.0,191.0
2024-03-21 13:45:00+00:00,465.0,130.0
2024-03-21 14:00:00+00:00,437.0,122.0
2024-03-21 14:15:00+00:00,364.0,156.0
2024-03-21 14:30:00+00:00,446.0,112.0
2024-03-21 14:45:00+00:00,371.0,120.0
2024-03-21 15:00:00+00:00,333.0,128.0
2024-03-21 15:15:00+00:00,310.0,101.0
2024-03-21 15:30:00+00:00,260.0,110.0
2024-03-21 15:45:00+00:00,214.0,98.0
2024-03-21 16:00:00+00:00,181.0,97.0
2024-03-21 16:15:00+00:00,146.0,82.0
2024-03-21 16:30:00+00:00,93.0,67.0
2024-03-21 16:45:00+00:00,78.0,56.0
2024-03-21 17:00:00+00:00,40.0,39.0
2024-03-21 17:15:00+00:00,19.0,19.0
2024-03-21 17:30:00+00:00,4.0,4.0
2024-03-21 17:45:00+00:00,0.0,0.0
2024-03-21 18:00:00+00:00,0.0,0.0
2024-03-21 18:15:00+00:00,0.0,0.0
2024-03-21 18:30:00+00:00,0.0,0.0
2024-03-21 18:45:00+00:00,0.0,0.0
2024-03-21 19:00:00+00:00,0.0,0.0
2024-03-21 19:15:00+00:00,0.0,0.0
2024-03-21 19:30:00+00:00,0.0,0.0
2024-03-21 19:45:00+00:00,0.0,0.0
2024-03-21 20:00:00+00:00,0.0,0.0
2024-03-21 20:15:00+00:00,0.0,0.0
2024-03-21 20:30:00+00:00,0.0,0.0
2024-03-21 20:45:00+00:00,0.0,0.0
2024-03-21 21:00:00+00:00,0.0,0.0
2024-03-21 21:15:00+00:00,0.0,0.0
2024-03-21 21:30:00+00:00,0.0,0.0
2024-03-21 21:45:00+00:00,0.0,0.0
2024-03-21 22:00:00+00:00,0.0,0.0
2024-03-21 22:15:00+00:00,0.0,0.0
2024-03-21 22:30:00+00:00,0.0,0.0
2024-03-21 22:45:00+00:00,0.0,0.0
2024-03-21 23:00:00+00:00,0.0,0.0
2024-03-21 23:15:00+00:00,0.0,0.0
2024-03-21 23:30:00+00:00,0.0,0.0
2024-03-21 23:45:00+00:00,0.0,0.0
2024-03-22 00:00:00+00:00,0.0,0.0
2024-03-22 00:15:00+00:00,0.0,0.0
2024-03-22 00:30:00+00:00,0.0,0.0
2024-03-22 00:45:00+00:00,0.0,0.0
2024-03-22 01:00:00+00:00,0.0,0.0
2024-03-22 01:15:00+00:00,0.0,0.0
2024-03-22 01:30:00+00:00,0.0,0.0
2024-03-22 01:45:00+00:00,0.0,0.0
2024-03-22 02:00:00+00:00,0.0,0.0
2024-03-22 02:15:00+00:00,0.0,0.0
2024-03-22 02:30:00+00:00,0.0,0.0
2024-03-22 02:45:00+00:00,0.0,0.0
2024-03-22 03:00:00+00:00,0.0,0.0
2024-03-22 03:15:00+00:00,0.0,0.0
2024-03-22 03:30:00+00:00,0.0,0.0
2024-03-22 03:45:00+00:00,0.0,0.0
2024-03-22 04:00:00+00:00,0.0,0.0
2024-03-22 04:15:00+00:00,0.0,0.0
2024-03-22 04:30:00+00:00,0.0,0.0
2024-03-22 04:45:00+00:00,0.0,0.0
2024-03-22 05:00:00+00:00,0.0,0.0
2024-03-22 05:15:00+00:00,0.0,0.0
2024-03-22 05:30:00+00:00,5.0,5.0
2024-03-22 05:45:00+00:00,23.0,21.0
2024-03-22 06:00:00+00:00,44.0,36.0
2024-03-22 06:15:00+00:00,64.0,52.0
2024-03-22 06:30:00+00:00,91.0,65.0
2024-03-22 06:45:00+00:00,123.0,81.0
2024-03-22 07:00:00+00:00,148.0,104.0
2024-03-22 07:15:00+00:00,161.0,123.0
2024-03-22 07:30:00+00:00,201.0,145.0
2024-03-22 07:45:00+00:00,271.0,142.0
2024-03-22 08:00:00+00:00,300.0,154.0
2024-03-22 08:15:00+00:00,309.0,169.0
2024-03-22 08:30:00+00:00,335.0,177.0
2024-03-22 08:45:00+00:00,398.0,176.0
2024-03-22 09:00:00+00:00,421.0,183.0
2024-03-22 09:15:00+00:00,422.0,215.0
2024-03-22 09:30:00+00:00,482.0,200.0
2024-03-22 09:45:00+00:00,528.0,181.0
2024-03-22 10:00:00+00:00,496.0,218.0
2024-03-22 10:15:00+00:00,475.0,253.0
2024-03-22 10:30:00+00:00,473.0,275.0
2024-03-22 10:45:00+00:00,548.0,237.0
2024-03-22 11:00:00+00:00,470.0,289.0
2024-03-22 11:15:00+00:00,490.0,305.0
2024-03-22 11:30:00+00:00,529.0,274.0
2024-03-22 11:45:00+00:00,477.0,310.0
2024-03-22 12:00:00+00:00,505.0,337.0
2024-03-22 12:15:00+00:00,452.0,348.0
2024-03-22 12:30:00+00:00,444.0,314.0
2024-03-22 12:45:00+00:00,423.0,337.0
2024-03-22 13:00:00+00:00,425.0,333.0
2024-03-22 13:15:00+00:00,351.0,308.0
2024-03-22 13:30:00+00:00,256.0,244.0
2024-03-22 13:45:00+00:00,160.0,159.0
2024-03-22 14:00:00+00:00,152.0,151.0
2024-03-22 14:15:00+00:00,168.0,146.0
2024-03-22 14:30:00+00:00,163.0,147.0
2024-03-22 14:45:00+00:00,174.0,155.0
2024-03-22 15:00:00+00:00,231.0,193.0
2024-03-22 15:15:00+00:00,237.0,171.0
2024-03-22 15:30:00+00:00,213.0,141.0
2024-03-22 15:45:00+00:00,163.0,124.0
2024-03-22 16:00:00+00:00,148.0,110.0
2024-03-22 16:15:00+00:00,121.0,86.0
2024-03-22 16:30:00+00:00,74.0,65.0
